review_id,bank_name,content_preprocessed,content_stemmed,score,sentiment,aspects,num_aspects
165bcc19-f43f-48ee-9aad-b2031454e935,AlloBank,gk sesuai iklan,gk sesuai iklan,1,Negative,General,1
af91e0b6-a745-4787-9358-e721a1f1f87c,AlloBank,tim mereka sangat mengganggu sudah dibilang kendala namun tidak memberi solusi saya berharap memberi review nyata mereka sudah tidak menelpon mengganggu saya,tim mereka sangat ganggu sudah bilang kendala namun tidak beri solusi saya harap beri review nyata mereka sudah tidak telpon ganggu saya,1,Negative,General,1
d5e84e17-5a90-4f9b-ae7a-20c09741b3ad,AlloBank,sempet keblokir tapi cs bantu buka mayan helpful,sempet blokir tapi cs bantu buka mayan helpful,5,Positive,Customer Service,1
baf6ad91-2393-4fef-9785-3dca65ef7ad2,AlloBank,tolong tambah promo ecommerce lain jangan situ situ aja,tolong tambah promo ecommerce lain jangan situ situ aja,5,Positive,Features,1
4510e56d-a4cf-4925-97a6-193421a8d56b,AlloBank,buat makai allo bank hati hati mereka sering ngadain promo scam dimana mereka tidak mau memberikan cashback padahal sudah sesuai syarat ketentuan,buat maka allo bank hati hati mereka sering ngadain promo scam mana mereka tidak mau beri cashback padahal sudah sesuai syarat tentu,1,Negative,Security|Features|General,3
db1f6004-b868-4312-aa20-c68f9836f3f9,AlloBank,pernah error sekali tapi skrg lancar mayan sik nih peylter,pernah error sekali tapi skrg lancar mayan sik nih peylter,5,Positive,Performance,1
6fee5056-73c2-46e0-a75f-cfd225bee108,AlloBank,semoga makin banyak promo gak cuma grupnya aja,moga makin banyak promo gak cuma grup aja,5,Positive,Features,1
205fc399-c20b-4f95-9404-6bdd1ec9b22c,AlloBank,bank scam ngasih promo paylater tp cashbacknya tidak dikasih mana adminnya gede banget scam scam scam pkoknya bankhati aja kalau ada promo pencairan dana instan embel cashback pasti gk akan cair dgn dalih bla bla bla pdhl snk sudah sangat jelas ngadain promo supaya orang ngutangcuan banyak bank dgn nipu berkedok promo,bank scam ngasih promo paylater tp cashbacknya tidak kasih mana adminnya gede banget scam scam scam pkoknya bankhati aja kalau ada promo cair dana instan embel cashback pasti gk akan cair dgn dalih bla bla bla pdhl snk sudah sangat jelas ngadain promo supaya orang ngutangcuan banyak bank dgn nipu kedok promo,1,Negative,UI/UX|Security|Customer Service|Features|General,5
9f907c54-30d3-4cb0-95b5-b38473e852e9,AlloBank,limit paylternya naiknya lumayan lama tapi okelah,limit paylternya naik lumayan lama tapi oke,5,Positive,Transaction,1
7de58a05-314b-4cfd-8af7-670eb4043808,AlloBank,scam,scam,1,Negative,Security,1
262d07f0-04ac-4979-a0a5-bff570dfbdda,AlloBank,saran tambah autosave mingguan dong kayak apa tuh direct debit allo grow,saran tambah autosave minggu dong kayak apa tuh direct debit allo grow,5,Positive,Transaction,1
582a2ac4-257d-4e80-904f-74c941aee9e2,AlloBank,upgrade gampang tanpa video call rada lelet aja cuma mayan cepet sih proses registrasinya,upgrade gampang tanpa video call rada lelet aja cuma mayan cepet sih proses registrasi,5,Positive,UI/UX|Performance|Registration,3
5a0c3d30-d497-4883-a054-b89da3bf99bc,AlloBank,promo dana instan menjebak tidak mau memberikan rewardnya parah,promo dana instan jebak tidak mau beri rewardnya parah,1,Negative,Features,1
bb701fc1-52c5-4c10-9868-4f9f5f37c00f,AlloBank,top up ewallet lancar ga pernah delay biaya adminnya aja rada lumayan tapi so far gue coba jarang error gak masuk,top up ewallet lancar ga pernah delay biaya adminnya aja rada lumayan tapi so far gue coba jarang error gak masuk,5,Positive,Performance|Transaction|Customer Service,3
07d90cf2-7e9e-4d9b-a4a1-2fd52f66fd10,AlloBank,bisa buka beberapa deposito sekaligus helpful,bisa buka beberapa deposito sekaligus helpful,5,Positive,Customer Service|Features,2
96eccdc1-2b84-4286-96ca-89b12be66d0e,AlloBank,uinya rada ribet jujur tapi kalo lo udah punya paylater tempat lain sini jg lbh cepet diapprovednya limit b aja sih gak gede banget,uinya rada ribet jujur tapi kalo lo udah punya paylater tempat lain sini jg lbh cepet diapprovednya limit b aja sih gak gede banget,5,Positive,UI/UX|Performance|Transaction|Features|Registration|General,6
3e780799-7e84-419e-99c2-20d5c63d6250,AlloBank,bank scamngadain promo tapi snk mancla mencle,bank scamngadain promo tapi snk mancla mencle,1,Negative,Security|Features|General,3
7d27f542-0a20-4783-87ac-5029f9ac0655,AlloBank,transfer sanasini kalo pake bi fast gratis coy cuma kadang suka error hahaha untungnya ni gak pake kuota bulanan transfer gratisnya,transfer sanasini kalo pake bi fast gratis coy cuma kadang suka error hahaha untung ni gak pake kuota bulan transfer gratis,5,Positive,Performance|Transaction,2
c7dd8bc5-e6b6-4224-afae-df62d8468c2b,AlloBank,aplikasi scam,aplikasi scam,1,Negative,Security|General,2
2fb075a8-ab29-46a3-a139-8730d79a8869,AlloBank,bisa jadi tabungan harian plus dapet interest cobain deh allo grow,bisa jadi tabung hari plus dapet interest cobain deh allo grow,5,Positive,General,1
27c0dbca-b82e-4d46-aba2-3653038d62ed,AlloBank,parahh udah nyairin paylatter iming dapat bonuss tapi nyata nya zonkk rugi bungaa saya,parahh udah nyairin paylatter iming dapat bonuss tapi nyata nya zonkk rugi bungaa saya,1,Negative,Features,1
b76b7b83-c7b6-4036-850b-b02a58049728,AlloBank,kalo ada event allopaylater atau dana instan hati scam snk nya menjebak biar orang mau nyairin kena bunga admin tapi pihak allotidak mau bayar cashbacknya,kalo ada event allopaylater atau dana instan hati scam snk nya jebak biar orang mau nyairin kena bunga admin tapi pihak allotidak mau bayar cashbacknya,1,Negative,Transaction|Security|Customer Service|Features,4
76c85118-c73b-4df4-b048-a46d38c7562d,AlloBank,saya sangat terkesan allo bank aplikasinya super userfriendly tampilannya modern banget semua fitur saya butuhkan ada sini sangat mudah diakses highly recommended siapa saja mencari solusi perbankan digital praktis aman modern,saya sangat kes allo bank aplikasi super userfriendly tampil modern banget semua fitur saya butuh ada sini sangat mudah akses highly recommended siapa saja cari solusi perban digital praktis aman modern,5,Positive,UI/UX|Security|Features|General,4
2e5bb406-e1d1-412a-8a15-a69b6264dfb6,AlloBank,cicilan nya worth it bgt sayang cuma bulan pertama doang,cicil nya worth it bgt sayang cuma bulan pertama doang,5,Positive,General,1
101847c4-a0d5-4884-96f7-7305230a644f,AlloBank,aplikasi scam bunda nya ga ngotak udah mah cair pinjaman potong blum lagi bunga tiap bulan bikin promo jg merugikan nasabah ga sesuai sk,aplikasi scam bunda nya ga ngotak udah mah cair pinjam potong blum lagi bunga tiap bulan bikin promo jg rugi nasabah ga sesuai sk,1,Negative,Performance|Security|Features|General,4
9aaf45d9-88d1-404c-91b9-88007cc536e2,AlloBank,mulai nominal kecil udh dapet bunga buat blm byk duit buat nabung okelah nih mulai nabung tipis,mulai nominal kecil udh dapet bunga buat blm byk duit buat nabung oke nih mulai nabung tipis,5,Positive,UI/UX,1
21bd07af-1a4d-4658-98fb-5688ce3aca54,AlloBank,aplikasi allo bank sangat membantu karena bisa menggunakan paylater juga saat ngak ada uang buat belanja nya terdapat banyak diskon menarik buat pembelian,aplikasi allo bank sangat bantu karena bisa guna paylater juga saat ngak ada uang buat belanja nya dapat banyak diskon tarik buat beli,5,Positive,Transaction|Features|General,3
387f6b2d-b1b9-4674-900e-11eae38a068c,AlloBank,tenornya banyak pilihan suka kayaknya lain belom banyak deh sampe bln,tenor banyak pilih suka kayak lain bom banyak deh sampe bln,5,Positive,General,1
b42dbfe5-6018-45ab-b924-ef84c26a65b1,AlloBank,kenapa limit gue turun ya padahal ga telat tapi overall oke aja sih banyak promo paylaternya mayan,kenapa limit gue turun ya padahal ga telat tapi overall oke aja sih banyak promo paylaternya mayan,5,Positive,Transaction|Features,2
d23f83bc-792b-4014-a277-18db3a194ea3,AlloBank,tarik dana bisa kapan aja fleksibel banget tabungannya allo,tarik dana bisa kapan aja fleksibel banget tabung allo,5,Positive,Transaction,1
28ef4211-b372-49b7-b048-ec6c90f429e9,AlloBank,pengalaman saya menggunakan aplikasi sangat mudah cocok banget buat mentransfer uang mana pun kapan pun dimana kita berada kita bisa melakukan transaksi lewat aplikasi allo bankk sngatt baguss sekalii,alam saya guna aplikasi sangat mudah cocok banget buat transfer uang mana pun kapan pun mana kita ada kita bisa laku transaksi lewat aplikasi allo bankk sngatt baguss sekali,5,Positive,UI/UX|Transaction|General,3
4735e26b-abe6-435c-b1f6-8ef8a97fa115,AlloBank,top up duit sendiri dipinjem sendiri trus lo knp nagih lo punya hak apa nagih duit member lo kagk ngasih pinjeman duit member yg lo anggap pinjeman otak pke klw g punya modal g ush seakan lo punya utang apk g ngotak,top up duit sendiri dipinjem sendiri trus lo knp nagih lo punya hak apa nagih duit member lo kagk ngasih pinjeman duit member yg lo anggap pinjeman otak pke klw g punya modal g ush akan lo punya utang apk g ngotak,1,Negative,UI/UX|Transaction|Security,3
f57daa5b-1bae-41df-8546-f0df59b64984,AlloBank,baru coba allobank tapi langsung nagih uinya estetik fiturnya lengkap promonya rame banget tiap minggu belanja jadi happy tagihan tetep aman,baru coba allobank tapi langsung nagih uinya estetik fiturnya lengkap promonya rame banget tiap minggu belanja jadi happy tagih tetep aman,5,Positive,UI/UX|Security|Features|General,4
43b13475-c3e7-455f-ac42-ba6a019688ed,AlloBank,sejak pakai allobank transaksi harian jadi jauh lebih gampang mulai bayar tagihan top up sampai transfer semuanya serba cepat tanpa ribet aplikasinya ringan tampilannya enak dilihat fiturfitur promosinya bikin hemat banget,sejak pakai allobank transaksi hari jadi jauh lebih gampang mulai bayar tagih top up sampai transfer semua serba cepat tanpa ribet aplikasi ringan tampil enak lihat fiturfitur promosi bikin hemat banget,5,Positive,UI/UX|Performance|Transaction|Features|General,5
a249ed19-6d45-4d56-b97b-7e63674cdbb5,AlloBank,jujur awalnya cuma penasaran sama fitur investasinya eh ternyata enak banget dipakenya deposito allo bank simple banget daftar sampai aktif semua lewat aplikasi tanpa ribet setiap bulan bisa liat bunga cair rasanya bikin semangat nabung lagi,jujur awal cuma penasaran sama fitur investasi eh nyata enak banget dipakenya deposito allo bank simple banget daftar sampai aktif semua lewat aplikasi tanpa ribet tiap bulan bisa liat bunga cair rasa bikin semangat nabung lagi,5,Positive,UI/UX|Performance|Features|Registration|General,5
cc0b562e-0c92-4475-97e1-5c9a2d96dba7,AlloBank,gratis transfernya kepake banget tiap hari,gratis transfer kepake banget tiap hari,5,Positive,Transaction,1
cdb2188e-9691-4ed0-822e-8d125a4fb184,AlloBank,buka deposito tinggal klik doang ga ribet kalo ada uang dinginnya boleh lah ditaro,buka deposito tinggal klik doang ga ribet kalo ada uang dingin boleh lah ditaro,5,Positive,Features,1
e71ebcfe-28f4-4853-a151-308c8d82d4e9,AlloBank,limit awalnya lumayan sih aq approve cepet pula,limit awal lumayan sih aq approve cepet pula,5,Positive,Performance|Transaction|Registration|General,4
e6025304-f52e-43c6-97ad-cc660e6b09f2,AlloBank,upgrade gampang bgt cuma menit udh kelar ntap,upgrade gampang bgt cuma menit udh kelar ntap,5,Positive,UI/UX,1
d21abf92-4133-474c-a9a2-00feab12b8c9,AlloBank,aplikasinya ada bug nya parah sering keluar notif diskonek,aplikasi ada bug nya parah sering keluar notif diskonek,3,Neutral,Performance|Features|General,3
db8a401d-3029-4566-97e2-2dc94ff9b1c3,AlloBank,scam masa top up pakai uang sendiri pengajuan pakai uang sendiribayar hutang pakai uang sendiri kocak p a r a h scam jangan mai download nanti kalian menyesal,scam masa top up pakai uang sendiri aju pakai uang sendiribayar hutang pakai uang sendiri kocak p a r a h scam jangan mai download nanti kalian sesal,1,Negative,Transaction|Security,2
baa8802a-2516-40cf-b2d5-8c1dbf321659,AlloBank,bisanya dana sendiri dibikin kena tagihan playleterudh download hasil ya mengecewakan udh gw masukin limit dana plaleter malah potongan dana gw sendiri diambil malah tagihan aplikasi penipuan,bisa dana sendiri bikin kena tagih playleterudh download hasil ya kecewa udh gw masukin limit dana plaleter malah potong dana gw sendiri ambil malah tagih aplikasi tipu,1,Negative,Transaction|General,2
217191f0-0ac8-44fa-a013-d62240808288,AlloBank,poin saya tidak dapat digunakan tolong dibantu perbaiki,poin saya tidak dapat guna tolong bantu baik,5,Positive,Features,1
bb48ef02-37ab-45e7-b70f-f9fae421d2c5,AlloBank,pakai paylater harus top up dulusetelah top up bisa digunakan paylaternyasetelah harus membayar paylater pakaipadahal pengguna mengisi paylater tersebuttunggu pengaduan ojk,pakai paylater harus top up dulusetelah top up bisa guna paylaternyasetelah harus bayar paylater pakaipadahal guna isi paylater tersebuttunggu adu ojk,1,Negative,Transaction|Features,2
908e8138-51ba-4829-99f6-72f8643ef84c,AlloBank,aplikasi nya sangat ngelag tolong diringankan pengguna android,aplikasi nya sangat ngelag tolong ringan guna android,5,Positive,Performance|General,2
d5689143-c2f5-4ce6-991f-269e6c80c15a,AlloBank,puas,puas,5,Positive,General,1
ec7315cd-ab41-4767-a166-dfc404d5bac2,AlloBank,aplikasi allo bank sangat mudah digunakan fitur lengkap transfer pembayaran top up yg lain keamanan kuat banyak promo menarik top up allo bank juga gampang,aplikasi allo bank sangat mudah guna fitur lengkap transfer bayar top up yg lain aman kuat banyak promo tarik top up allo bank juga gampang,5,Positive,UI/UX|Transaction|Security|Features|General,5
e9dbc06f-a2ea-48cc-a79c-5a9b81bc5b31,AlloBank,transfer beda bank free admin pake allo bank,transfer beda bank free admin pake allo bank,5,Positive,Transaction|Customer Service|General,3
7717c312-1d2c-475c-b119-5db509a0f7fc,AlloBank,enak banget pake aplikasi allo bang simpel ngga ribet apalagi sekarang fitur fiturnya lengkap bangett,enak banget pake aplikasi allo bang simpel ngga ribet apalagi sekarang fitur fiturnya lengkap bangett,5,Positive,Performance|Features|General,3
b05dcd65-35f0-45a9-bb51-42f9a099980e,AlloBank,beli kebutuhan rumah kebutuhan si kecil banyak banget promo nya belanja transmart bayar pake allo bank jadi belanja kebutuhan lebih hemat mau transfer beda bank juga free admin ga nyesel download pake aplikasi allo bank,beli butuh rumah butuh si kecil banyak banget promo nya belanja transmart bayar pake allo bank jadi belanja butuh lebih hemat mau transfer beda bank juga free admin ga nyesel download pake aplikasi allo bank,5,Positive,Transaction|Customer Service|Features|General,4
31bbe162-c6fe-43b6-803d-6ec6b839c0bd,AlloBank,suka banget pakek apk allo bank soal ya simpel gratis biaya admin aman banget nabung allo bank semoga kedepannya tetap seperti karna banyak gratis ongkirnya,suka banget pakek apk allo bank soal ya simpel gratis biaya admin aman banget nabung allo bank moga depan tetap seperti karna banyak gratis ongkirnya,5,Positive,Transaction|Security|Customer Service|General,4
4f0cda46-a254-4047-a1db-2e8358f57fa4,AlloBank,aplikasinya enak bangett promonya juga banyak banget transfernya juga gratis tanpa adm limitnya juga bisa dipake kapan aja selama limit masih ada gk ada kata kehabisan kesempatan,aplikasi enak bangett promonya juga banyak banget transfer juga gratis tanpa adm limit juga bisa dipake kapan aja lama limit masih ada gk ada kata habis sempat,5,Positive,Transaction|Features|General,3
2ce87530-9976-4544-888e-492695c40828,AlloBank,aplikasi bank digital bagus ada paylater nyabisa deposit jugatransfer kemana pun gratis sama proses nya cepat,aplikasi bank digital bagus ada paylater nyabisa deposit jugatransfer mana pun gratis sama proses nya cepat,5,Positive,UI/UX|Performance|Transaction|Features|General,5
bbef0593-40ad-43fd-80bf-d05f661a6f55,AlloBank,pengalaman saya pakai allo bank sangat menyenangkan semua gampang mudah banyak transfer gratisnya,alam saya pakai allo bank sangat senang semua gampang mudah banyak transfer gratis,5,Positive,UI/UX|Transaction|General,3
b64dda5f-78e4-4b17-89ba-58398be5146b,AlloBank,satset anti ribet gak sampe sejam udah disetujuin pengajuan paylater saya nih terimakasih allobank,satset anti ribet gak sampe jam udah disetujuin aju paylater saya nih terimakasih allobank,5,Positive,UI/UX|Features|General,3
b7e00561-548f-4fd3-ac39-833cb1c0d0f2,AlloBank,ngasih paylatter perak pas isi ambil malah jadi utang kayak nya gk niat ngasih paylaater emang gk punya modal,ngasih paylatter perak pas isi ambil malah jadi utang kayak nya gk niat ngasih paylaater emang gk punya modal,1,Negative,General,1
964b2934-f91e-40c2-be15-f5a3dfbfea8f,AlloBank,mohon maaf kak saya mauk dah ngajuin pinjaman minjam yaa limit cuma trs tak top up in pay leter k trs tak tarik saldo biasa masuk k berati sama aj dong aku minjem uangku sendiri sedangkan niat nya minjem trs knpa aku sendiri harus bayar sedangkan uangku sendiri tolong yaa kami butuh gak malah jadi persulit gini sedangkan uang kita sendiri tagih suruh bayar,mohon maaf kak saya mauk dah ngajuin pinjam minjam yaa limit cuma trs tak top up in pay leter k trs tak tarik saldo biasa masuk k berat sama aj dong aku minjem uang sendiri sedang niat nya minjem trs knpa aku sendiri harus bayar sedang uang sendiri tolong yaa kami butuh gak malah jadi sulit gin sedang uang kita sendiri tagih suruh bayar,1,Negative,UI/UX|Performance|Transaction|Security,4
c41a9bf0-824a-4c01-ab95-c4e55ca9c83e,AlloBank,gw udah top up uang xudh gitu ga ada limit tambahan setiap gw bayar qris contoh harga trus sama allo bank dibuat jd paylater model apa inihmalah duit gw yg sedotin pelan paylater apa ngasih limit dasar aplikasi kapitalisuninstal ga guna,gw udah top up uang xudh gitu ga ada limit tambah tiap gw bayar qris contoh harga trus sama allo bank buat jd paylater model apa inihmalah duit gw yg sedotin pelan paylater apa ngasih limit dasar aplikasi kapitalisuninstal ga guna,1,Negative,UI/UX|Transaction|Features|General,4
a95779dc-cec0-47a0-9639-e8e2227c6e67,AlloBank,terbaik,baik,5,Positive,General,1
e86ef975-a613-478c-893b-cf5c6990342d,AlloBank,silit sering gangguan,silit sering ganggu,1,Negative,General,1
efe441f0-512b-45a6-9da3-bb0f2c2f91ac,AlloBank,mudah mana saja teransaksi mantap sangat bagus,mudah mana saja teransaksi mantap sangat bagus,5,Positive,UI/UX,1
30c5dec2-4661-42d5-ad1f-fa5873b9ebb1,AlloBank,krnapa allo bank tidak bisa daftar tidak bisa login keterangan selalu kendala koneksi padahal jaringan kuat tolong aplikasi allo bank nya perbaiki biar makin banyak peminat nya sengaja kasih bintang biar jadi penilaian relevan,krnapa allo bank tidak bisa daftar tidak bisa login terang selalu kendala koneksi padahal jaring kuat tolong aplikasi allo bank nya baik biar makin banyak minat nya sengaja kasih bintang biar jadi nilai relevan,5,Positive,Registration|General,2
36418105-7b0f-4988-9738-581bd52584b1,AlloBank,aplikanya bagus sekalimudah cepat prosesnya tapi lebih bagus lagi kalau ditingkatkan lagi aplikasinya biar pengguna enak,aplikanya bagus sekalimudah cepat proses tapi lebih bagus lagi kalau tingkat lagi aplikasi biar guna enak,5,Positive,UI/UX|Performance|General,3
dae7e6eb-9041-4c74-91ab-62dc5240e45f,AlloBank,am manteb ok malam sampai sini dulu pembahasan kita juga merupakan malam pertama sy sharing analisa pasar saham dgn kalian jadi kalau ada bagian yg terasa belum cukup lengkap sy harap kalian bisa sampaikan pendapat atau lebih lanjut dgn sy nantisaya berharap sharing malam bisa membantu kalian memahami kondisi pasar dgn lebih baik seiring dgn penurunan besar yg terjadi pasar kabehhhhnemantep,am manteb ok malam sampai sini dulu bahas kita juga rupa malam pertama sy sharing analisa pasar saham dgn kalian jadi kalau ada bagi yg asa belum cukup lengkap sy harap kalian bisa sampai dapat atau lebih lanjut dgn sy nantisaya harap sharing malam bisa bantu kalian paham kondisi pasar dgn lebih baik iring dgn turun besar yg jadi pasar kabehhhhnemantep,5,Positive,Features,1
af7d0527-042a-4ebc-8770-697926859b4a,AlloBank,gak jelas aplikasi gk pernah pakai baru download kok ada tagihan ribu telat selama hari lunasi uninstall jika ada tagihan lagi laporkan ojk merugikan,gak jelas aplikasi gk pernah pakai baru download kok ada tagih ribu telat lama hari lunas uninstall jika ada tagih lagi lapor ojk rugi,5,Positive,UI/UX|Performance|General,3
a050169b-5328-49d0-8c94-2e51f75bd683,AlloBank,apps burik,apps burik,1,Negative,General,1
53ef13ae-c944-4780-ba5e-29f9e46276b9,AlloBank,dapat bonus limit tapi si bonus ilang lagi gimama cerita ya,dapat bonus limit tapi si bonus ilang lagi gimama cerita ya,3,Neutral,Performance|Transaction|Features,3
1b461e88-1131-4f79-b783-ec74006d42b4,AlloBank,terimakasih tax state or private negri apa suwasta brarti bukan bank negri,terimakasih tax state or private negri apa suwasta brarti bukan bank negri,4,Positive,General,1
aa487035-8f5a-4e1e-949c-e6e46163b173,AlloBank,sering eror kalau buat tarik tunai bank mega mohon tingkatkan pagi,sering eror kalau buat tarik tunai bank mega mohon tingkat pagi,3,Neutral,Transaction|General,2
eed89ae7-eb42-4b2d-b523-b9ad71c1c3d9,AlloBank,aplikasi paling gajelas scan qris rb bayar rb gimana ceritanya sebulan padahal uang gua malah dijadiin bunga minjem uang minjem uang sendiri pake bunga,aplikasi paling gajelas scan qris rb bayar rb gimana cerita bulan padahal uang gua malah dijadiin bunga minjem uang minjem uang sendiri pake bunga,1,Negative,UI/UX|Transaction|General,3
1faa4974-fc71-4e55-a51e-0786231f691d,AlloBank,tidak bisa login akun sendiri lupa password pin tidak dapat digunakan,tidak bisa login akun sendiri lupa password pin tidak dapat guna,1,Negative,Security,1
d6f300bb-8dea-4209-b576-0e98aeadd95a,AlloBank,activasi wajah ngga kelar udah ribuan kali dicoba,activasi wajah ngga kelar udah ribu kali coba,1,Negative,General,1
047c87f2-4da0-470d-bba0-f791f11b7821,AlloBank,saya mau pinjam dana instan tapi malah pake dana saya kok jadi saya yg punya hutang wkwkw lawak,saya mau pinjam dana instan tapi malah pake dana saya kok jadi saya yg punya hutang wkwkw lawak,3,Neutral,Security,1
b2c7f0d6-8e39-46a7-a865-b8de026e1e7c,AlloBank,yu rame rame laporkan aplikasi allo bank komdigi prabowo agar blokir tutup karena sangat merugikan nasabah rakyat,yu rame rame lapor aplikasi allo bank komdigi prabowo agar blokir tutup karena sangat rugi nasabah rakyat,1,Negative,General,1
f935e4d9-4ee9-400b-a7cc-2b367f467609,AlloBank,apk burukbru login aja udah sulit slalu ada notif kendala koneksi padahal jaringan aman aja,apk burukbru login aja udah sulit slalu ada notif kendala koneksi padahal jaring aman aja,1,Negative,Security,1
a1511a12-18d3-48c5-a9e1-1ce19cf6d20c,AlloBank,maaf sy beri ulasan bintang kalian yg butuh pinjaman mending mikir ulang dsini ada potongan gede awal bunga ga kira tiap pinjaman tgl berbeda bulan depan akumulasi dlm tanggal sumpah beratt banget harap allobank jgn ky gini tagihan harus sesuai tgl pinjaman jgn smua total dlm waktu kasian org bayarnya beratt blm lagi mnjm tgl jatuh tempo tgl smoga lebih bijak lagi,maaf sy beri ulas bintang kalian yg butuh pinjam mending mikir ulang dsini ada potong gede awal bunga ga kira tiap pinjam tgl beda bulan depan akumulasi dlm tanggal sumpah beratt banget harap allobank jgn ky gin tagih harus sesuai tgl pinjam jgn smua total dlm waktu kasi org bayar beratt blm lagi mnjm tgl jatuh tempo tgl smoga lebih bijak lagi,1,Negative,Performance|Transaction|Security|General,4
bd4de9be-1bfe-44f5-b689-37ebf35d856c,AlloBank,aplikasi gak jelas,aplikasi gak jelas,1,Negative,UI/UX|General,2
c2d0c929-9cd7-46ad-ac1e-ad3ea9af5b94,AlloBank,jadi mudah menabung,jadi mudah tabung,5,Positive,UI/UX,1
6c661de0-f94b-4df1-acc8-33f8e7355006,AlloBank,awas data saya gunakan saya tuntut,awas data saya guna saya tuntut,1,Negative,Security,1
caf87bf9-5f30-4220-8076-e241dd22ebb9,AlloBank,paylater pake uang sendiri tp suruh nyicil uang sendiri gimana konsep paylaternya sih kocak,paylater pake uang sendiri tp suruh nyicil uang sendiri gimana konsep paylaternya sih kocak,2,Negative,Features,1
30e1bb1c-d8ed-43ba-acc1-eda84f28efe0,AlloBank,bagus,bagus,5,Positive,UI/UX,1
a7dc5273-b3b3-4190-b58d-273127a41ab5,AlloBank,sangat baikpraktis juga nggak ribet dalam bertransaksi,sangat baikpraktis juga nggak ribet dalam transaksi,5,Positive,UI/UX|Transaction,2
46feb17d-b8b7-4344-b2c5-f6251d2aaca6,AlloBank,sangat luar biasa dalam memberi kredit abdul hadi,sangat luar biasa dalam beri kredit abdul had,5,Positive,Features,1
de007dc8-cbe0-4c11-800c-861f27fee44a,AlloBank,gue suka karena tiap transaksi limit bisa dipake ulang jadi gak perlu apply lagi tiap butuh dana terus tiap baru selesai bayar limit langsung balik lagi bisa dipake buat tarik dana atau transaksi merchant,gue suka karena tiap transaksi limit bisa dipake ulang jadi gak perlu apply lagi tiap butuh dana terus tiap baru selesai bayar limit langsung balik lagi bisa dipake buat tarik dana atau transaksi merchant,5,Positive,UI/UX|Performance|Transaction|General,4
b554a489-67c1-4fe4-9fc1-8e571788f3ee,AlloBank,aku kaget juga tarik berkalikali limit sama gampang banget praktis buat kebutuhan harian tapi tetep inget yaa pakenya harus responsibility juga biar tetep bisa bayar karena bikin gampang banget,aku kaget juga tarik berkalikali limit sama gampang banget praktis buat butuh hari tapi tetep inget yaa pakenya harus responsibility juga biar tetep bisa bayar karena bikin gampang banget,5,Positive,UI/UX|Transaction|Customer Service,3
a00d7f7e-5357-4c64-bbcc-fc32dde69372,AlloBank,sy seneng tiap transaksi limit paylater allo bisa langsung dipakai instan gak perlu nunggu approve lagi terus semuanya cepet lagi gak pake nunggu nunggu langsung berhasil,sy neng tiap transaksi limit paylater allo bisa langsung pakai instan gak perlu nunggu approve lagi terus semua cepet lagi gak pake nunggu nunggu langsung hasil,5,Positive,UI/UX|Performance|Transaction|Features|Registration|General,6
427f35eb-9423-4b9d-b593-3c4e1346a629,AlloBank,aku seneng tiap buka app limit paylater bisa dipakai transaksi sekaligus tarik dana praktis banget terus gak perlu cek limit masih ada karena semua ada tampilan depannya,aku neng tiap buka app limit paylater bisa pakai transaksi sekaligus tarik dana praktis banget terus gak perlu cek limit masih ada karena semua ada tampil depan,5,Positive,UI/UX|Transaction|Features|Registration|General,5
5552a252-bf45-455d-a42c-6d01d67ef4f5,AlloBank,sangat membantu,sangat bantu,5,Positive,General,1
79736161-0eaa-4d7d-b025-24f9623ce1b0,AlloBank,wkwk gak modal bgt anjim definisi minjem duit diri sendiri ngasih pinjaman tapi harus topup dulu wkwk,wkwk gak modal bgt anjim definisi minjem duit diri sendiri ngasih pinjam tapi harus topup dulu wkwk,1,Negative,UI/UX|Transaction|Security,3
bc45facd-5aeb-400c-a221-7933ee515235,AlloBank,isi saldo pake biaya admintransfer e wallet pake biaya adminbayar paylater pake biaya admin udah mah paylater ada bunga nya eh tambah biaya admin lagi pas byr nyaini bank nya trans corp ngurasin duit nasabah nyaauto uninstal,isi saldo pake biaya admintransfer e wallet pake biaya adminbayar paylater pake biaya admin udah mah paylater ada bunga nya eh tambah biaya admin lagi pas byr nyaini bank nya trans corp ngurasin duit nasabah nyaauto uninstal,1,Negative,UI/UX|Performance|Transaction|Customer Service|Features|General,6
14101ee9-b0ae-4746-afd3-168991f25842,AlloBank,aplikasi ribet,aplikasi ribet,1,Negative,General,1
2190e9c7-7352-4a46-8490-4d6db41ea728,AlloBank,mau regist tapi cek koneksi terus,mau regist tapi cek koneksi terus,1,Negative,Registration,1
a62aaa4f-0484-4c9c-b9d6-bf651883b49d,AlloBank,tolong bantu proses karena apa saya nggak bisa login,tolong bantu proses karena apa saya nggak bisa login,5,Positive,General,1
898727c8-38f4-410a-baf4-dc6143a61fc9,AlloBank,aplikasi bagus cuma ngasih paylatter cuma rp perak,aplikasi bagus cuma ngasih paylatter cuma rp perak,5,Positive,UI/UX|General,2
